fecha,trigo,maiz,sorgo,girasol,soja,tipo_cambio_bna_vendedor,trigo_usd,maiz_usd,sorgo_usd,girasol_usd,soja_usd
2024-04-19,19300000,15500000,14100000,26000000,25000000,890.0,21685.393258426968,17415.73033707865,15842.696629213484,29213.483146067414,28089.887640449437
2024-04-22,19700000,15650000,14150000,26000000,25000000,892.0,22085.20179372197,17544.843049327355,15863.22869955157,29147.98206278027,28026.905829596413
2024-04-23,19750000,15800000,14150000,26000000,25050000,892.0,22141.255605381168,17713.004484304933,15863.22869955157,29147.98206278027,28082.959641255606
2024-04-24,20000000,15850000,14150000,26000000,25050000,892.5,22408.963585434172,17759.103641456582,15854.341736694678,29131.652661064425,28067.2268907563
2024-04-25,20000000,15970000,14150000,26000000,25150000,893.0,22396.416573348266,17883.53863381859,15845.464725643897,29115.341545352745,28163.493840985444
2024-04-26,20000000,16000000,14200000,26000000,25200000,894.0,22371.364653243847,17897.09172259508,15883.668903803133,29082.774049217,28187.919463087248
2024-04-29,20000000,15800000,14200000,26000000,25200000,895.5,22333.891680625347,17643.774427694025,15857.063093243998,29034.059184812955,28140.70351758794
2024-04-30,19750000,15550000,14200000,26000000,25000000,896.0,22042.410714285714,17354.910714285714,15848.214285714286,29017.85714285714,27901.785714285714
2024-05-02,20000000,16000000,14200000,26000000,25500000,897.0,22296.54403567447,17837.235228539575,15830.546265328874,28985.507246376812,28428.09364548495
2024-05-03,21000000,16300000,14200000,26000000,26100000,897.5,23398.3286908078,18161.559888579388,15821.727019498607,28969.359331476324,29080.779944289694
2024-05-06,21000000,16500000,14000000,26000000,26500000,899.0,23359.28809788654,18353.72636262514,15572.85873192436,28921.023359288098,29477.196885428253
2024-05-07,21000000,16700000,14400000,26000000,27150000,899.5,23346.303501945524,18565.869927737633,16008.893829905503,28904.947192884934,30183.435241801002
2024-05-08,21100000,16500000,14500000,26000000,27400000,900.5,23431.42698500833,18323.153803442532,16102.165463631316,28872.848417545807,30427.54025541366
2024-05-09,21800000,16000000,14500000,26000000,26000000,901.0,24195.338512763596,17758.046614872364,16093.22974472808,28856.82574916759,28856.82574916759
2024-05-10,22000000,16200000,14500000,26300000,26000000,901.5,24403.771491957847,17970.049916805325,16084.303937881308,29173.599556295063,28840.820854132002
2024-05-13,22050000,16470000,14200000,26000000,26180000,903.0,24418.60465116279,18239.20265780731,15725.359911406424,28792.912513842748,28992.248062015504
2024-05-14,23000000,16500000,14200000,26500000,26350000,904.0,25442.477876106193,18252.21238938053,15707.964601769912,29314.159292035398,29148.230088495577
2024-05-15,23200000,16050000,14200000,26500000,26990000,904.5,25649.53012714207,17744.610281923713,15699.281370923161,29297.954671089,29839.69043670536
2024-05-16,23400000,15650000,14200000,26500000,27050000,905.0,25856.35359116022,17292.81767955801,15690.60773480663,29281.767955801104,29889.50276243094
2024-05-17,23800000,15400000,14200000,26500000,27200000,905.5,26283.82109331861,17007.178354500276,15681.94367752623,29265.599116510217,30038.652678078408
2024-05-20,23500000,15450000,14500000,27000000,27700000,907.5,25895.316804407714,17024.793388429753,15977.961432506887,29752.06611570248,30523.41597796143
2024-05-21,23700000,15500000,14300000,27000000,27800000,908.0,26101.321585903082,17070.484581497796,15748.898678414096,29735.68281938326,30616.740088105726
2024-05-22,24200000,15700000,14500000,27000000,28450000,908.5,26637.31425426527,17281.232801320857,15960.374243258118,29719.31755641167,31315.35498073748
2024-05-23,24700000,16200000,14900000,27000000,28900000,909.0,27172.71727172717,17821.78217821782,16391.639163916392,29702.970297029704,31793.179317931794
2024-05-24,24850000,16300000,15000000,27000000,28500000,909.5,27322.70478284772,17921.935129191865,16492.578339747113,29686.641011544805,31335.898845519518
2024-05-27,24900000,16300000,15000000,27200000,28500000,911.5,27317.608337904552,17882.611080636314,16456.39056500274,29840.92155787164,31267.142073505212
2024-05-28,24900000,16300000,15500000,27500000,28500000,912.5,27287.671232876713,17863.013698630137,16986.301369863013,30136.986301369863,31232.87671232877
2024-05-30,24800000,15900000,16000000,28000000,28950000,913.0,27163.198247535598,17415.11500547645,17524.64403066813,30668.12705366922,31708.652792990142
2024-05-31,24600000,15800000,16000000,28000000,29000000,914.0,26914.660831509846,17286.652078774616,17505.4704595186,30634.573304157548,31728.66520787746
2024-06-03,24000000,15800000,16000000,28000000,28500000,916.0,26200.873362445414,17248.90829694323,17467.248908296944,30567.68558951965,31113.53711790393
2024-06-04,24000000,16000000,16000000,28100000,28200000,916.5,26186.579378068738,17457.71958537916,17457.71958537916,30660.12002182215,30769.23076923077
2024-06-05,23800000,16150000,16000000,28000000,28200000,916.5,25968.3578832515,17621.38570649209,17457.71958537916,30551.00927441353,30769.23076923077
2024-06-06,23500000,16500000,16500000,28000000,29000000,918.0,25599.12854030501,17973.856209150326,17973.856209150326,30501.089324618737,31590.41394335512
2024-06-07,23300000,16350000,16450000,28000000,28500000,918.0,25381.263616557735,17810.45751633987,17919.38997821351,30501.089324618737,31045.75163398693
2024-06-10,22950000,16500000,16500000,29500000,29000000,920.5,24932.102118413906,17925.040738728952,17925.040738728952,32047.80010863661,31504.617055947856
2024-06-11,23000000,16500000,16500000,29500000,29100000,921.0,24972.8555917481,17915.309446254072,17915.309446254072,32030.40173724213,31596.091205211727
2024-06-12,23000000,16550000,16500000,29500000,29200000,921.5,24959.305480195333,17959.848073792728,17905.588714053174,32013.022246337492,31687.466087900164
2024-06-13,23000000,16680000,16500000,29500000,29300000,921.5,24959.305480195333,18100.922409115574,17905.588714053174,32013.022246337492,31795.984807379275
2024-06-14,22990000,16500000,16670000,29500000,29300000,922.0,24934.924078091106,17895.87852494577,18080.260303687635,31995.661605206074,31778.74186550976
2024-06-18,22490000,16400000,17000000,29500000,28500000,924.0,24339.82683982684,17748.91774891775,18398.2683982684,31926.406926406926,30844.155844155845
2024-06-19,22000000,16280000,17000000,30000000,28500000,924.5,23796.646836127635,17609.51865873445,18388.31800973499,32449.97295835587,30827.474310438076
2024-06-24,22000000,15900000,17000000,30000000,28600000,927.0,23732.470334412083,17152.10355987055,18338.727076591153,32362.459546925566,30852.211434735706
2024-06-25,21980000,15900000,17000000,30000000,28000000,927.5,23698.11320754717,17142.85714285714,18328.840970350404,32345.01347708895,30188.67924528302
2024-06-26,22000000,16200000,17000000,30000000,28100000,928.0,23706.896551724138,17456.896551724138,18318.96551724138,32327.58620689655,30280.172413793105
2024-06-27,22000000,16230000,17000000,30500000,28000000,929.5,23668.63905325444,17461.000537923614,18289.40290478752,32813.3405056482,30123.72243141474
2024-06-28,21980000,15950000,17000000,30500000,28000000,930.5,23621.708758731864,17141.321869962387,18269.747447608814,32778.076303062866,30091.348737238044
2024-07-01,21980000,15950000,17000000,30500000,28350000,932.5,23571.045576407505,17104.55764075067,18230.563002680967,32707.774798927614,30402.14477211796
2024-07-02,22600000,16050000,17000000,30500000,28650000,933.0,24222.93676312969,17202.57234726688,18220.793140407288,32690.246516613075,30707.39549839228
2024-07-03,22990000,16000000,17000000,30500000,28650000,933.5,24627.745045527583,17139.79646491698,18211.03374397429,32672.73701124799,30690.948044991965
2024-07-04,23000000,15750000,17100000,30700000,28550000,934.0,24625.26766595289,16862.955032119913,18308.351177730194,32869.379014989296,30567.45182012848
2024-07-05,23050000,15620000,17000000,31000000,29000000,934.5,24665.596575708936,16714.82075976458,18191.546281433923,33172.81968967362,31032.63777421081
2024-07-08,22800000,15000000,16800000,31000000,28100000,936.5,24345.96903363588,16017.08489054992,17939.13507741591,33101.97544046983,30005.33902829685
2024-07-10,22700000,15000000,17000000,31000000,28000000,937.5,24213.333333333332,16000.0,18133.333333333332,33066.666666666664,29866.666666666668
2024-07-11,22750000,15485000,17000000,31000000,28500000,938.0,24253.731343283584,16508.528784648188,18123.66737739872,33049.04051172708,30383.795309168443
2024-07-12,22900000,15500000,17000000,31000000,28550000,940.0,24361.702127659573,16489.36170212766,18085.106382978724,32978.72340425532,30372.340425531915
2024-07-15,23000000,15050000,17000000,31000000,28050000,940.5,24455.077086656034,16002.126528442317,18075.491759702287,32961.1908559277,29824.56140350877
2024-07-16,22700000,15150000,16800000,31000000,28500000,941.0,24123.27311370882,16099.89373007439,17853.347502656747,32943.67693942614,30286.928799149842
2024-07-17,22700000,15350000,16500000,31000000,28500000,942.0,24097.664543524417,16295.11677282378,17515.92356687898,32908.704883227176,30254.777070063694
2024-07-18,22650000,15050000,16500000,31000000,28550000,942.5,24031.83023872679,15968.16976127321,17506.63129973475,32891.24668435013,30291.777188328913
2024-07-19,23000000,15100000,16500000,31000000,28550000,944.5,24351.508734780306,15987.294865007942,17469.560614081525,32821.5987294865,30227.63366860773
2024-07-22,23000000,15500000,16500000,31000000,29000000,946.0,24312.896405919662,16384.77801268499,17441.86046511628,32769.55602536998,30655.3911205074
2024-07-23,23000000,16000000,16300000,31000000,29000000,946.0,24312.896405919662,16913.319238900633,17230.44397463002,32769.55602536998,30655.3911205074
2024-07-24,23000000,16000000,16000000,31000000,29000000,946.5,24300.052826201798,16904.384574749074,16904.384574749074,32752.245113576333,30639.1970417327
2024-07-25,23000000,16000000,16000000,31000000,29350000,947.5,24274.406332453826,16886.543535620054,16886.543535620054,32717.678100263853,30976.253298153035
2024-07-26,23100000,15580000,15600000,31000000,28500000,950.0,24315.78947368421,16400.0,16421.052631578947,32631.57894736842,30000.0
2024-07-29,23100000,15490000,15500000,30800000,28500000,950.5,24302.998421883218,16296.685954760653,16307.206733298264,32403.99789584429,29984.218832193583
2024-07-30,23100000,15500000,15000000,30800000,28500000,951.0,24290.220820189275,16298.63301787592,15772.870662460567,32386.961093585698,29968.45425867508
2024-07-31,23100000,15200000,14800000,31000000,28200000,951.5,24277.456647398845,15974.776668418286,15554.38780872307,32580.1366263794,29637.414608512874
2024-08-02,23100000,15500000,14500000,31500000,28550000,953.5,24226.533822758258,16255.899318300997,15207.131620346094,33036.18248557945,29942.31777661248
2024-08-05,23200000,16000000,14300000,31500000,29000000,954.0,24318.65828092243,16771.488469601678,14989.5178197065,33018.8679245283,30398.32285115304
2024-08-06,23500000,16000000,14050000,31500000,29000000,954.5,24620.22001047669,16762.70298585647,14719.748559455213,33001.57150340492,30382.39916186485
2024-08-07,23900000,16000000,14000000,31500000,28700000,955.5,25013.082155939297,16745.159602302458,14652.014652014652,32967.03296703297,30036.63003663004
2024-08-08,24000000,16000000,13900000,31500000,28500000,955.5,25117.73940345369,16745.159602302458,14547.357404500262,32967.03296703297,29827.315541601256
2024-08-12,23500000,16000000,14000000,31500000,28000000,958.0,24530.27139874739,16701.461377870564,14613.778705636743,32881.002087682675,29227.557411273487
2024-08-13,23000000,16000000,14000000,31000000,28000000,958.5,23995.82681272822,16692.749087115284,14606.155451225874,32342.201356285863,29212.310902451747
2024-08-14,23000000,16000000,14000000,30500000,28000000,959.0,23983.315954118872,16684.045881126174,14598.540145985402,31803.962460896768,29197.080291970804
2024-08-15,23000000,16000000,14000000,31000000,28500000,960.0,23958.333333333332,16666.666666666668,14583.333333333334,32291.666666666668,29687.5
2024-08-16,23000000,16000000,14000000,31000000,28500000,962.0,23908.523908523908,16632.01663201663,14553.014553014553,32224.532224532224,29625.779625779625
2024-08-19,23000000,16100000,14000000,31000000,28930000,963.0,23883.696780893042,16718.58774662513,14537.902388369677,32191.069574247143,30041.536863966772
2024-08-20,23000000,16180000,14000000,31000000,29100000,963.0,23883.696780893042,16801.66147455867,14537.902388369677,32191.069574247143,30218.068535825547
2024-08-21,23000000,16300000,14000000,31000000,29300000,963.5,23871.302542812664,16917.48832381941,14530.358069538142,32174.364296834457,30409.963674104827
2024-08-22,23000000,16300000,14000000,31000000,29000000,964.0,23858.921161825725,16908.713692946058,14522.821576763485,32157.676348547717,30082.98755186722
2024-08-23,22800000,16300000,14000000,31000000,29100000,966.0,23602.48447204969,16873.706004140786,14492.753623188406,32091.097308488614,30124.22360248447
2024-08-26,22500000,16300000,14000000,31000000,29350000,968.0,23243.801652892562,16838.84297520661,14462.809917355371,32024.793388429753,30320.247933884297
2024-08-27,23000000,16500000,14100000,31000000,29700000,969.5,23723.56884992264,17019.08200103146,14543.579164517792,31975.244971634864,30634.34760185663
2024-08-28,22500000,16500000,14000000,31000000,29500000,969.5,23207.839092315626,17019.08200103146,14440.43321299639,31975.244971634864,30428.055698813823
2024-08-29,22500000,16500000,14500000,31000000,30000000,970.0,23195.876288659794,17010.309278350516,14948.453608247422,31958.76288659794,30927.835051546394
2024-08-30,22300000,16500000,14500000,31000000,29700000,972.0,22942.38683127572,16975.30864197531,14917.69547325103,31893.004115226337,30555.555555555555
2024-09-02,22000000,16500000,14500000,31000000,29500000,973.0,22610.48304213772,16957.862281603288,14902.363823227133,31860.22610483042,30318.602261048305
2024-09-03,22000000,16950000,14500000,31000000,30000000,973.0,22610.48304213772,17420.349434737924,14902.363823227133,31860.22610483042,30832.476875642344
2024-09-04,22000000,17000000,14000000,31000000,30000000,973.5,22598.870056497177,17462.76322547509,14381.099126861838,31843.862352336928,30816.640986132512
2024-09-05,21700000,16990000,14000000,31000000,29500000,974.0,22279.260780287474,17443.5318275154,14373.716632443531,31827.515400410677,30287.47433264887
2024-09-06,21500000,16900000,13750000,31000000,29200000,976.5,22017.40911418331,17306.707629288274,14080.90117767537,31746.031746031746,29902.713773681517
2024-09-09,21400000,16500000,13550000,31000000,29500000,977.0,21903.787103377686,16888.433981576254,13868.986693961106,31729.78505629478,30194.472876151485
2024-09-10,21400000,16650000,13550000,31000000,29380000,978.0,21881.390593047036,17024.539877300613,13854.80572597137,31697.341513292435,30040.899795501024
2024-09-11,21100000,16700000,13550000,31000000,29500000,978.0,21574.642126789367,17075.664621676893,13854.80572597137,31697.341513292435,30163.59918200409
2024-09-12,21400000,16700000,13500000,31000000,29700000,978.5,21870.209504343384,17066.9391926418,13796.627491057741,31681.144609095554,30352.58048032703
2024-09-16,20800000,16550000,13500000,31000000,29500000,982.0,21181.262729124235,16853.36048879837,13747.45417515275,31568.228105906313,30040.73319755601
2024-09-17,20500000,16625000,13500000,31000000,29500000,982.0,20875.763747454173,16929.735234215885,13747.45417515275,31568.228105906313,30040.73319755601
2024-09-18,20500000,16750000,13500000,31000000,30000000,982.0,20875.763747454173,17057.026476578412,13747.45417515275,31568.228105906313,30549.89816700611
2024-09-19,20500000,16950000,13500000,31000000,30000000,983.5,20843.924758515506,17234.367056431114,13726.487036095577,31520.0813421454,30503.304524656836
2024-09-20,20500000,16950000,13550000,31000000,30000000,985.0,20812.18274111675,17208.121827411167,13756.345177664974,31472.08121827411,30456.852791878173
2024-09-23,20500000,17000000,13500000,31000000,30000000,985.5,20801.623541349567,17250.126839167937,13698.630136986301,31456.113647894468,30441.400304414004
2024-09-24,19500000,17000000,13500000,31000000,30000000,986.0,19776.876267748477,17241.379310344826,13691.683569979716,31440.162271805275,30425.963488843812
2024-09-25,19500000,17200000,13700000,31000000,30000000,987.0,19756.838905775076,17426.545086119553,13880.445795339412,31408.308004052684,30395.136778115502
2024-09-27,20000000,17495000,14000000,31000000,30500000,989.5,20212.228398180898,17680.646791308744,14148.55987872663,31328.954017180393,30823.64830722587
2024-09-30,19800000,17900000,14000000,31500000,31000000,990.0,20000.0,18080.80808080808,14141.414141414141,31818.18181818182,31313.131313131315
2024-10-01,20500000,18000000,14500000,31600000,31500000,990.5,20696.617869762747,18172.64008076729,14639.07117617365,31903.079252902575,31802.120141342755
2024-10-02,21000000,18180000,14500000,31700000,31500000,991.0,21190.71644803229,18345.10595358224,14631.685166498486,31987.89101917255,31786.074672048435
2024-10-03,21000000,18150000,14500000,31800000,31000000,992.5,21158.69017632242,18287.153652392946,14609.571788413099,32040.30226700252,31234.25692695214
2024-10-04,21000000,18050000,14500000,32000000,31000000,994.0,21126.76056338028,18158.953722334005,14587.525150905432,32193.158953722334,31187.12273641851
2024-10-07,21000000,18000000,14500000,32000000,30500000,995.0,21105.527638190953,18090.45226130653,14572.86432160804,32160.804020100502,30653.26633165829
2024-10-08,21000000,18000000,14500000,32000000,30500000,995.5,21094.92717227524,18081.366147664492,14565.544952285283,32144.650929181316,30637.870416875943
2024-10-09,21100000,18100000,14500000,33000000,30000000,995.5,21195.37920642893,18181.81818181818,14565.544952285283,33149.17127071823,30135.610246107484
2024-10-10,21500000,18050000,14500000,34000000,30000000,998.5,21532.298447671506,18077.115673510267,14521.782674011016,34051.076614922385,30045.067601402105
2024-10-14,21900000,17700000,14500000,34000000,30000000,999.5,21910.95547773887,17708.854427213606,14507.253626813406,34017.008504252124,30015.007503751876
2024-10-15,21500000,17750000,14600000,34000000,30300000,1000.0,21500.0,17750.0,14600.0,34000.0,30300.0
2024-10-16,21500000,17900000,14600000,35000000,30500000,1000.5,21489.255372313844,17891.05447276362,14592.703648175911,34982.50874562719,30484.757621189405
2024-10-17,21200000,18000000,14600000,35200000,30580000,1001.0,21178.821178821177,17982.017982017984,14585.414585414585,35164.83516483517,30549.45054945055
2024-10-18,20750000,18000000,14600000,35500000,31000000,1004.0,20667.330677290836,17928.28685258964,14541.83266932271,35358.565737051795,30876.494023904383
2024-10-21,20500000,18200000,14600000,35500000,31120000,1004.5,20408.163265306124,18118.466898954703,14534.594325535092,35340.96565455451,30980.58735689398
2024-10-22,20450000,18290000,14600000,35500000,31000000,1004.5,20358.38725734196,18208.063713290194,14534.594325535092,35340.96565455451,30861.12493777999
2024-10-23,20300000,18000000,14600000,35500000,31250000,1005.0,20199.00497512438,17910.44776119403,14527.363184079602,35323.383084577115,31094.52736318408
2024-10-24,20000000,18000000,14600000,35500000,31490000,1005.5,19890.601690701144,17901.54152163103,14520.139234211834,35305.81800099453,31317.752362008952
2024-10-25,19500000,18000000,14700000,35500000,30800000,1007.5,19354.83870967742,17866.004962779156,14590.570719602978,35235.73200992556,30570.719602977668
2024-10-28,19500000,17780000,14800000,35500000,30500000,1008.0,19345.238095238095,17638.88888888889,14682.539682539682,35218.25396825397,30257.93650793651
2024-10-29,19650000,17780000,15000000,35500000,30200000,1008.5,19484.382746653446,17630.14377788795,14873.574615765989,35200.79325731284,29945.46355974219
2024-10-30,19500000,17800000,15500000,35500000,30500000,1009.5,19316.493313521547,17632.491332342743,15354.135710747894,35165.92372461615,30212.976721149083
2024-10-31,19500000,17800000,15500000,35500000,30300000,1011.5,19278.299555116166,17597.6272862086,15323.77656945131,35096.39149777558,29955.51161641127
2024-11-01,19500000,18000000,16000000,35500000,30100000,1013.0,19249.7532082922,17769.002961500493,15794.66929911155,35044.42250740375,29713.721618953605
2024-11-04,19500000,18000000,16000000,35500000,30650000,1013.0,19249.7532082922,17769.002961500493,15794.66929911155,35044.42250740375,30256.663376110562
2024-11-05,19500000,18000000,16000000,35500000,30630000,1014.0,19230.76923076923,17751.479289940828,15779.092702169626,35009.86193293885,30207.100591715975
2024-11-06,19500000,18200000,16100000,35500000,30900000,1014.0,19230.76923076923,17948.71794871795,15877.712031558185,35009.86193293885,30473.37278106509
2024-11-07,19700000,18300000,16100000,35500000,31000000,1014.5,19418.432725480532,18038.442582552983,15869.88664366683,34992.60719566289,30556.92459339576
2024-11-08,19000000,18520000,16500000,35800000,30950000,1016.5,18691.58878504673,18219.3802262666,16232.169208066896,35218.8883423512,30447.61436301033
2024-11-12,19000000,18500000,16500000,36000000,30500000,1018.0,18664.047151277013,18172.888015717093,16208.251473477407,35363.45776031434,29960.707269155206
2024-11-13,18950000,18630000,16900000,36000000,30100000,1018.5,18605.792832596955,18291.60530191458,16593.028964162986,35346.097201767305,29553.264604810996
2024-11-14,18700000,18500000,17000000,36000000,30000000,1019.0,18351.324828263005,18155.05397448479,16683.022571148183,35328.75368007851,29440.62806673209
2024-11-15,18300000,18300000,17000000,36200000,30400000,1022.0,17906.06653620352,17906.06653620352,16634.050880626222,35420.74363992172,29745.59686888454
2024-11-19,18900000,18500000,17000000,36200000,30000000,1022.5,18484.107579462103,18092.909535452323,16625.916870415647,35403.42298288509,29339.853300733495
2024-11-20,19150000,18500000,16500000,36500000,29980000,1023.0,18719.452590420333,18084.066471163245,16129.032258064517,35679.37438905181,29305.96285434995
2024-11-21,19150000,18500000,16500000,36500000,29500000,1024.5,18692.044899951197,18057.58906783797,16105.41727672035,35627.135187896536,28794.53391898487
2024-11-22,19000000,18400000,16550000,36500000,29200000,1026.5,18509.49829517779,17924.98782269849,16122.747199220652,35557.72040915733,28446.176327325866
2024-11-25,18900000,18250000,16700000,36500000,29500000,1027.0,18403.1158714703,17770.20447906524,16260.95423563778,35540.40895813048,28724.44011684518
2024-11-26,19000000,18250000,17000000,37000000,29490000,1027.5,18491.484184914843,17761.55717761557,16545.01216545012,36009.732360097325,28700.729927007298
2024-11-27,19200000,18280000,17000000,37500000,29500000,1028.0,18677.04280155642,17782.101167315173,16536.964980544748,36478.59922178988,28696.49805447471
2024-11-28,19290000,18200000,17000000,38000000,29300000,1028.5,18755.46912980068,17695.673310646573,16528.92561983471,36947.010209042295,28488.089450656295
2024-11-29,19100000,18200000,17000000,38000000,29300000,1031.0,18525.703200775944,17652.764306498546,16488.845780795345,36857.41998060136,28419.01066925315
2024-12-02,19000000,18000000,16700000,38000000,29000000,1032.0,18410.852713178294,17441.86046511628,16182.170542635658,36821.70542635659,28100.77519379845
2024-12-03,19000000,18280000,17000000,38000000,29500000,1032.5,18401.93704600484,17704.6004842615,16464.891041162227,36803.87409200968,28571.428571428572
2024-12-04,19000000,18300000,17000000,38000000,29500000,1032.5,18401.93704600484,17723.970944309927,16464.891041162227,36803.87409200968,28571.428571428572
2024-12-05,19000000,18300000,17000000,38000000,29500000,1033.0,18393.03000968054,17715.39206195547,16456.921587608907,36786.06001936108,28557.59922555663
2024-12-06,19420000,18300000,17000000,38000000,29650000,1035.0,18763.28502415459,17681.159420289856,16425.12077294686,36714.97584541063,28647.34299516908
2024-12-09,19450000,18050000,17000000,38000000,29510000,1036.0,18774.131274131276,17422.779922779922,16409.26640926641,36679.53667953668,28484.555984555984
2024-12-10,19520000,18050000,17000000,38000000,29700000,1036.5,18832.609744331887,17414.375301495416,16401.350699469367,36661.84273999035,28654.124457308248
2024-12-11,19500000,18050000,17000000,38000000,29550000,1037.0,18804.24300867888,17405.978784956606,16393.44262295082,36644.16586306654,28495.66055930569
2024-12-12,19500000,18000000,17000000,38000000,29500000,1038.5,18777.08233028406,17332.691381800672,16369.764082811747,36591.2373615792,28406.355320173327
2024-12-13,19500000,18000000,17000000,38000000,29100000,1040.0,18750.0,17307.69230769231,16346.153846153846,36538.46153846154,27980.76923076923
2024-12-17,19600000,18050000,17000000,38500000,28500000,1042.5,18800.95923261391,17314.148681055154,16306.95443645084,36930.455635491606,27338.12949640288
2024-12-18,19950000,18480000,17000000,38500000,28000000,1042.5,19136.690647482013,17726.61870503597,16306.95443645084,36930.455635491606,26858.51318944844
2024-12-19,19850000,18350000,17000000,38250000,28000000,1042.5,19040.767386091127,17601.918465227816,16306.95443645084,36690.647482014385,26858.51318944844
2024-12-20,19800000,18700000,17000000,38000000,28000000,1044.5,18956.438487314506,17903.30301579703,16275.73001436094,36381.043561512684,26807.08472953566
2024-12-23,19900000,18700000,17000000,38000000,28100000,1048.0,18988.549618320612,17843.51145038168,16221.374045801527,36259.54198473282,26812.977099236643
2024-12-26,19900000,19000000,17000000,38000000,28650000,1049.0,18970.448045757865,18112.488083889417,16205.910390848427,36224.976167778834,27311.725452812203
2024-12-27,20000000,19000000,17000000,38000000,28500000,1051.0,19029.495718363465,18078.02093244529,16175.071360608943,36156.04186489058,27117.031398667936
2024-12-30,20000000,19000000,17000000,37500000,28500000,1052.5,19002.375296912112,18052.25653206651,16152.019002375297,35629.45368171021,27078.384798099763
2025-01-02,19950000,19000000,17000000,37200000,29000000,1052.5,18954.869358669835,18052.25653206651,16152.019002375297,35344.41805225653,27553.444180522565
2025-01-03,19500000,19000000,17000000,37200000,28500000,1055.0,18483.412322274882,18009.47867298578,16113.744075829383,35260.663507109006,27014.218009478675
2025-01-06,19500000,19190000,17000000,36200000,28900000,1055.0,18483.412322274882,18189.57345971564,16113.744075829383,34312.7962085308,27393.364928909952
2025-01-07,19500000,19380000,17300000,36300000,28800000,1055.5,18474.656560871626,18360.966366650875,16390.336333491236,34391.28375177641,27285.64661297963
2025-01-08,19650000,19500000,17300000,36200000,28790000,1056.0,18607.954545454544,18465.909090909092,16382.575757575758,34280.30303030303,27263.257575757576
2025-01-09,19650000,19800000,17500000,36200000,28800000,1057.0,18590.35004730369,18732.261116367077,16556.29139072848,34247.87133396405,27246.925260170294
2025-01-13,19700000,20500000,18000000,36000000,29500000,1059.5,18593.67626238792,19348.749410099103,16989.14582350165,33978.2916470033,27843.32232184993
2025-01-14,19600000,20500000,18000000,35800000,29550000,1060.5,18481.848184818482,19330.50447901933,16973.125884016972,33757.66148043376,27864.214992927864
2025-01-15,9600000,20600000,18000000,35500000,29500000,1061.5,9043.805934997645,19406.50023551578,16957.136128120583,33443.240697126705,27790.86198775318
2025-01-16,19900000,20500000,18000000,35300000,28500000,1062.0,18738.22975517891,19303.201506591337,16949.15254237288,33239.17137476459,26836.158192090395
2025-01-17,19800000,20900000,18000000,35300000,29000000,1063.5,18617.771509167844,19652.092148566055,16925.24682651622,33192.28960977903,27268.453220498355
2025-01-20,19800000,20650000,18000000,35300000,29000000,1066.0,18574.108818011257,19371.482176360227,16885.553470919323,33114.44652908068,27204.50281425891
2025-01-21,19900000,20930000,18000000,35500000,29300000,1066.5,18659.165494608533,19624.941397093295,16877.637130801686,33286.45100797,27473.04266291608
2025-01-22,20000000,21150000,18000000,35500000,29500000,1067.5,18735.36299765808,19812.64637002342,16861.826697892273,33255.269320843094,27634.66042154567
2025-01-23,20200000,21300000,18000000,35500000,29550000,1068.0,18913.857677902623,19943.8202247191,16853.932584269663,33239.700374531836,27668.539325842696
2025-01-27,20400000,21200000,18000000,35500000,30100000,1070.0,19065.420560747665,19813.084112149532,16822.429906542056,33177.57009345794,28130.841121495327
2025-01-28,20950000,21500000,18000000,35632000,31000000,1070.5,19570.294255021017,20084.072863148063,16814.572629612332,33285.38066324148,28958.4306398879
2025-01-29,21300000,22150000,18000000,35649000,31500000,1071.5,19878.67475501633,20671.955202986468,16798.88007466169,33270.18198786747,29398.040130657955
2025-01-30,21300000,22400000,18000000,36715000,31500000,1072.0,19869.402985074626,20895.5223880597,16791.044776119405,34249.067164179105,29384.328358208953
2025-01-31,21300000,22300000,18000000,36760000,31500000,1073.5,19841.63949697252,20773.1718677224,16767.582673497905,34243.129948765716,29343.26967862133
2025-02-03,21000000,22300000,18500000,36800000,31500000,1074.25,19548.522224808006,20758.66883872469,17221.317198045148,34256.45799394927,29322.783337212008
2025-02-04,21000000,22500000,19000000,36800000,32000000,1074.5,19543.97394136808,20939.972080037227,17682.643089809215,34248.487668683105,29781.293624941834
2025-02-05,21400000,22400000,19000000,36800000,32000000,1074.5,19916.24011167985,20846.905537459283,17682.643089809215,34248.487668683105,29781.293624941834
2025-02-06,22000000,22400000,19000000,36800000,32000000,1074.75,20469.876715515235,20842.056292160967,17678.52989067225,34240.521051407304,29774.366131658524
2025-02-07,22000000,22000000,19000000,36500000,32200000,1075.75,20450.84824541018,20450.84824541018,17662.096211945154,33929.8164071578,29932.605159191262
2025-02-10,22000000,22000000,19000000,36550000,32200000,1076.0,20446.096654275094,20446.096654275094,17657.992565055763,33968.40148698885,29925.65055762082
2025-02-11,22000000,22000000,19000000,36800000,32500000,1076.0,20446.096654275094,20446.096654275094,17657.992565055763,34200.74349442379,30204.460966542752
2025-02-12,22000000,21900000,18500000,36800000,32000000,1076.25,20441.347270615563,20348.43205574913,17189.31475029036,34192.799070847854,29732.868757259002
2025-02-13,21950000,21800000,18500000,36915000,32500000,1077.25,20375.95729867719,20236.713854722675,17173.35808772337,34267.811557205845,30169.412856811326
